-3.3216390681E+01	-4.927229314089450E-02	-1.75009324433280E-02	-6.83568833122718E-03	-3.35430169114676E-03	-1.74757376627433E-03
-3.3030424171E+01	-5.264638512859510E-02	-1.88336387863067E-02	-7.48878846742767E-03	-3.65952186463398E-03	-2.23318536048860E-03
-3.2847186811E+01	-5.622574546698110E-02	-2.02658221271136E-02	-8.18679796599966E-03	-4.17880236866650E-03	-2.89380084020607E-03
-3.2666638552E+01	-6.001879977565100E-02	-2.18118781519959E-02	-9.00897667379167E-03	-4.71224499455106E-03	-2.34061732928278E-03
-3.2488739929E+01	-6.404414518112800E-02	-2.34950617258450E-02	-9.87588749151661E-03	-5.01778935230308E-03	-2.60295634727239E-03
-3.2313452057E+01	-6.831693827641090E-02	-2.52999082401390E-02	-1.07811921077799E-02	-5.63157402348221E-03	-4.21253625747169E-03
-3.2140736622E+01	-7.284859691549290E-02	-2.72469522327547E-02	-1.18356938753037E-02	-6.48376590076063E-03	-4.49115137933657E-03
-3.1970555873E+01	-7.765981422265280E-02	-2.93583225049728E-02	-1.30044506931000E-02	-7.17157269322305E-03	-3.91160394161175E-03
-3.1802872611E+01	-8.276771751325450E-02	-3.16406881047772E-02	-1.42587101906141E-02	-7.80535609791698E-03	-4.80361329095536E-03
-3.1637650185E+01	-8.819317926496710E-02	-3.41051282309718E-02	-1.56028981349621E-02	-8.77072288073450E-03	-6.91126724105608E-03
-3.1474852480E+01	-9.395488614334980E-02	-3.67587527949872E-02	-1.71356838589173E-02	-1.00723908837042E-02	-6.79745730934405E-03
-3.1314443913E+01	-1.000738387192040E-01	-3.96434887291830E-02	-1.88583580426109E-02	-1.09677037167667E-02	-5.98876585505716E-03
-3.1156389423E+01	-1.065798727541900E-01	-4.27644431472376E-02	-2.06284923128291E-02	-1.19795915655629E-02	-9.59650303883369E-03
-3.1000654460E+01	-1.134928699422250E-01	-4.61164920482404E-02	-2.26174275271323E-02	-1.39789851560352E-02	-1.21071771780496E-02
-3.0847204987E+01	-1.208383743384240E-01	-4.97573997209848E-02	-2.49505769541502E-02	-1.57229423129102E-02	-9.50800666646810E-03
-3.0696007461E+01	-1.286513124452670E-01	-5.37176104406408E-02	-2.74073747182105E-02	-1.68755708534467E-02	-1.09252739585414E-02
-3.0547028834E+01	-1.369631199888480E-01	-5.79844400277268E-02	-3.00162208926168E-02	-1.90024490202563E-02	-1.67596052197891E-02
-3.0400236543E+01	-1.458014235019840E-01	-6.25955356489409E-02	-3.30277465091800E-02	-2.18325746746213E-02	-1.77975564570435E-02
-3.0255598503E+01	-1.552053576621410E-01	-6.76097271250811E-02	-3.63788953566238E-02	-2.41891967895237E-02	-1.67935572949548E-02
-3.0113083098E+01	-1.652157895614610E-01	-7.30418607758899E-02	-3.99737576990746E-02	-2.66549025056724E-02	-2.06955308767261E-02
-2.9972659178E+01	-1.758717724468150E-01	-7.89198751461709E-02	-4.39206154795197E-02	-3.00447763263012E-02	-2.70139592963731E-02
-2.9834296049E+01	-1.872176286609100E-01	-8.52863595556890E-02	-4.83498522289493E-02	-3.41860444997145E-02	-3.01908173866050E-02
-2.9697963468E+01	-1.992995695382810E-01	-9.22013721325972E-02	-5.33113752454603E-02	-3.83380643437950E-02	-3.05894365369926E-02
-2.9563631636E+01	-2.121732589269740E-01	-9.97158516427242E-02	-5.87266019101187E-02	-4.24655163840003E-02	-3.42136311306794E-02
-2.9431271191E+01	-2.258930170658730E-01	-1.07863303316479E-01	-6.46366005038902E-02	-4.74625755344740E-02	-4.27390229357524E-02
-2.9300853201E+01	-2.405174089664090E-01	-1.16700956366856E-01	-7.11987432301372E-02	-5.36964099444865E-02	-5.04750382311927E-02
-2.9172349161E+01	-2.561094655913210E-01	-1.26298226447075E-01	-7.85397839704289E-02	-6.05316748976221E-02	-5.36533183217175E-02
-2.9045730981E+01	-2.727388928796500E-01	-1.36738200411713E-01	-8.66417185103368E-02	-6.73845636250898E-02	-5.98467842450111E-02
-2.8920970987E+01	-2.904824647268630E-01	-1.48078063438425E-01	-9.54787925302907E-02	-7.55758502409049E-02	-7.57151340535032E-02
-2.8798041908E+01	-3.094162111443480E-01	-1.60387254024700E-01	-1.05361030797693E-01	-8.61383749908727E-02	-8.71591812534690E-02
-2.8676916875E+01	-3.296256335839800E-01	-1.73791856249161E-01	-1.16501217147811E-01	-9.68474068243674E-02	-8.83055633389737E-02
-2.8557569412E+01	-3.512083726010570E-01	-1.88402592499272E-01	-1.28650168447876E-01	-1.07373434217681E-01	-1.02534961458287E-01
-2.8439973433E+01	-3.742663923324810E-01	-2.04274669975081E-01	-1.41942648230709E-01	-1.21142393517631E-01	-1.29970206117221E-01
-2.8324103234E+01	-3.988995990623510E-01	-2.21541400076894E-01	-1.56932820056209E-01	-1.37717081493741E-01	-1.46140462798648E-01
-2.8209933488E+01	-4.252297638213930E-01	-2.40375487269506E-01	-1.73623078083090E-01	-1.54760537542107E-01	-1.58301210787123E-01
-2.8097439240E+01	-4.533840670665530E-01	-2.60895500405781E-01	-1.92011461609090E-01	-1.73598266185786E-01	-1.82066516255022E-01
-2.7986595901E+01	-4.834975353411770E-01	-2.83258863781623E-01	-2.12394095960407E-01	-1.95422833955999E-01	-2.14195996724527E-01
-2.7877379244E+01	-5.157180114973020E-01	-3.07634944313252E-01	-2.35016209667756E-01	-2.20734236368202E-01	-2.53004183572181E-01
-2.7769765395E+01	-5.502021759799020E-01	-3.34217547442085E-01	-2.60256012123648E-01	-2.50281859100072E-01	-2.87948582778054E-01
-2.7663730834E+01	-5.871230591024030E-01	-3.63238227496410E-01	-2.88488530916331E-01	-2.82253993240487E-01	-3.13801836569158E-01
-2.7559252383E+01	-6.266685493237120E-01	-3.94948137012737E-01	-3.19674150389731E-01	-3.16341228887378E-01	-3.63485931675815E-01
-2.7456307206E+01	-6.690446345534260E-01	-4.29546199548065E-01	-3.54105176298129E-01	-3.57649563915643E-01	-4.38068492008077E-01
-2.7354872800E+01	-7.144590224665810E-01	-4.67320005282691E-01	-3.92770419122942E-01	-4.05873484609428E-01	-4.98206352971840E-01
-2.7254926995E+01	-7.631536358217750E-01	-5.08642389425602E-01	-4.35840064268081E-01	-4.57978464398653E-01	-5.61829384925780E-01
-2.7156447945E+01	-8.153863148352100E-01	-5.53801506838275E-01	-4.83644729514367E-01	-5.17354398848065E-01	-6.44326232545350E-01
-2.7059414124E+01	-8.714289583878530E-01	-6.03201159036975E-01	-5.36989508111346E-01	-5.83952535984209E-01	-7.39154386991640E-01
-2.6963804323E+01	-9.315891709066900E-01	-6.57249110656843E-01	-5.96139461122450E-01	-6.59747777175323E-01	-8.67729681981636E-01
-2.6869597643E+01	-9.961856717131160E-01	-7.16358253732475E-01	-6.62220509522339E-01	-7.48661930677214E-01	-1.00278437188406E+00
-2.6776773494E+01	-1.065570248963260E+00	-7.81104761533609E-01	-7.36162322657751E-01	-8.47299369557045E-01	-1.13533012997408E+00
-2.6685311585E+01	-1.140132389101170E+00	-8.52022706223195E-01	-8.18365970283890E-01	-9.57887444858762E-01	-1.30632841359639E+00
-2.6595191926E+01	-1.220281867930880E+00	-9.29704937615601E-01	-9.10097026862720E-01	-1.08450453122083E+00	-1.50265445999645E+00
-2.6506394818E+01	-1.306472190803290E+00	-1.01485432392578E+00	-1.01240201480677E+00	-1.22673752275946E+00	-1.72612449283856E+00
-2.6418900851E+01	-1.399191627664150E+00	-1.10818237713805E+00	-1.12635990349282E+00	-1.38880487364717E+00	-2.00123566835583E+00
-2.6332690903E+01	-1.498967808246180E+00	-1.21050744886151E+00	-1.25364285853036E+00	-1.57435999319051E+00	-2.30570240592071E+00
-2.6247746128E+01	-1.606375694763480E+00	-1.32274927333074E+00	-1.39581905202962E+00	-1.78343673025296E+00	-2.63615695316499E+00
-2.6164047961E+01	-1.722040137229030E+00	-1.44590248029543E+00	-1.55440687559108E+00	-2.01892925734600E+00	-3.02951417017246E+00
-2.6081578106E+01	-1.846638449919070E+00	-1.58104198923091E+00	-1.73130053328074E+00	-2.28684510753149E+00	-3.50062355715856E+00
-2.6000318537E+01	-1.980903231445630E+00	-1.72936731938039E+00	-1.92883070782444E+00	-2.59208433600042E+00	-4.02010445759772E+00
-2.5920251493E+01	-2.125631422187590E+00	-1.89221371437462E+00	-2.14947271981804E+00	-2.93539494358194E+00	-4.58286912754132E+00
-2.5841359473E+01	-2.281687752370580E+00	-2.07104549101619E+00	-2.39543834052655E+00	-3.32057292294887E+00	-5.26939328059757E+00
-2.5763625233E+01	-2.450011531735320E+00	-2.26740226271190E+00	-2.66956163779679E+00	-3.76072030559106E+00	-6.09892283811076E+00
-2.5687031782E+01	-2.631610708143090E+00	-2.48303277455956E+00	-2.97582162178524E+00	-4.26180560214169E+00	-6.99116769401250E+00
-2.5611562378E+01	-2.827588584493420E+00	-2.71991419449130E+00	-3.31762396511345E+00	-4.82381722492637E+00	-7.96185725674902E+00
-2.5537200525E+01	-3.039138870835860E+00	-2.98011654350582E+00	-3.69858022013421E+00	-5.45474068297495E+00	-9.09055361597921E+00
-2.5463929969E+01	-3.267550368911940E+00	-3.26594450226946E+00	-4.12292047261135E+00	-6.16587755439704E+00	-1.04208584359029E+01
-2.5391734696E+01	-3.514222195326480E+00	-3.57986058795530E+00	-4.59550471009706E+00	-6.97061949424521E+00	-1.19242224769084E+01
-2.5320598924E+01	-3.780655527937890E+00	-3.92462299467010E+00	-5.12202664901889E+00	-7.87498882282482E+00	-1.35785798184444E+01
-2.5250507106E+01	-4.068487242522320E+00	-4.30323206751201E+00	-5.70767040282155E+00	-8.88828959762676E+00	-1.54629191960213E+01
-2.5181443919E+01	-4.379471807808680E+00	-4.71887389811308E+00	-6.35887663241808E+00	-1.00267314208617E+01	-1.76027965482154E+01
-2.5113394270E+01	-4.715505425418980E+00	-5.17511567635699E+00	-7.08246398374621E+00	-1.13018589538836E+01	-1.99897210900728E+01
-2.5046343283E+01	-5.078633227058090E+00	-5.67571928676429E+00	-7.88576496507006E+00	-1.27273554535932E+01	-2.25872435926565E+01
-2.4980276303E+01	-5.471045638135730E+00	-6.22485267674694E+00	-8.77670366701491E+00	-1.43086269010718E+01	-2.54670002011560E+01
-2.4915178889E+01	-5.895112256142870E+00	-6.82691030456587E+00	-9.76254734152122E+00	-1.60677191019757E+01	-2.88078022000868E+01
-2.4851036812E+01	-6.353352051000480E+00	-7.48655932602855E+00	-1.08532875052852E+01	-1.80317325942397E+01	-3.24311103684223E+01
-2.4787836052E+01	-6.848471960088160E+00	-8.20899872626555E+00	-1.20587593260970E+01	-2.01975887033507E+01	-3.62683935658052E+01
-2.4725562795E+01	-7.383368096732920E+00	-8.99962029871019E+00	-1.33875600936085E+01	-2.25824736250783E+01	-4.05749320439668E+01
-2.4664203429E+01	-7.961118623621730E+00	-9.86413789620848E+00	-1.48506897741938E+01	-2.52139739799930E+01	-4.52464422700239E+01
-2.4603744543E+01	-8.585000132735960E+00	-1.08087053679967E+01	-1.64590823298246E+01	-2.80943161316314E+01	-5.01206043819036E+01
-2.4544172920E+01	-9.258493030573400E+00	-1.18397299259302E+01	-1.82228648394804E+01	-3.12299756353405E+01	-5.53299963000756E+01
-2.4485475542E+01	-9.985273163185560E+00	-1.29639053879201E+01	-2.01526203494708E+01	-3.46381395193751E+01	-6.10284470072755E+01
-2.4427639576E+01	-1.076922027672730E+01	-1.41881821656165E+01	-2.22593630676117E+01	-3.83418246442252E+01	-6.69889695516983E+01
-2.4370652382E+01	-1.161440507409730E+01	-1.55197957949306E+01	-2.45551498152866E+01	-4.23300246884449E+01	-7.27517784413987E+01
-2.4314501504E+01	-1.252510005079950E+01	-1.69663044733892E+01	-2.70485004485749E+01	-4.65728205916563E+01	-7.87682888292781E+01
-2.4259174668E+01	-1.350576991181860E+01	-1.85351007920657E+01	-2.97469813893765E+01	-5.11109334628245E+01	-8.52723108139268E+01
-2.4204659781E+01	-1.456102745777860E+01	-2.02337641632472E+01	-3.26626134442698E+01	-5.59392781356495E+01	-9.11712975377344E+01
-2.4150944927E+01	-1.569566496666200E+01	-2.20701669855221E+01	-3.58012749737248E+01	-6.09783793819674E+01	-9.66686858064362E+01
-2.4098018366E+01	-1.691462129440100E+01	-2.40516627852493E+01	-3.91654341059696E+01	-6.62481635762381E+01	-1.02302504981725E+02
-2.4045868528E+01	-1.822292708209830E+01	-2.61855297666492E+01	-4.27623934426789E+01	-7.17279582141268E+01	-1.06931980280759E+02
-2.3994484015E+01	-1.962572312438220E+01	-2.84790394375437E+01	-4.65917417082243E+01	-7.73192967557514E+01	-1.10787455710663E+02
-2.3943853596E+01	-2.112821435374460E+01	-3.09385831287752E+01	-5.06501162435047E+01	-8.30299329749030E+01	-1.14256549229374E+02
-2.3893966203E+01	-2.273560180686680E+01	-3.35702782998865E+01	-5.49377289013682E+01	-8.88041150909583E+01	-1.15967980024280E+02
-2.3844810933E+01	-2.445310411421650E+01	-3.63797620983387E+01	-5.94455122874716E+01	-9.45157105392384E+01	-1.16001717677454E+02
-2.3796377041E+01	-2.628587230380310E+01	-3.93715160286816E+01	-6.41614378887273E+01	-1.00124625509662E+02	-1.14979748549306E+02
-2.3748653941E+01	-2.823895066601430E+01	-4.25493329681137E+01	-6.90731951016073E+01	-1.05571817300656E+02	-1.12333562369483E+02
-2.3701631201E+01	-3.031724459730660E+01	-4.59159139200672E+01	-7.41639283992043E+01	-1.10767763236550E+02	-1.07409618077283E+02
-2.3655298543E+01	-3.252544908455590E+01	-4.94729360210649E+01	-7.94139637241252E+01	-1.15599084945289E+02	-9.99541410189595E+01
-2.3609645840E+01	-3.486803047693430E+01	-5.32208360416719E+01	-8.47973519591666E+01	-1.19962080981625E+02	-9.01821373804068E+01
-2.3564663113E+01	-3.734914244415230E+01	-5.71585804787452E+01	-9.02867785175895E+01	-1.23772781745081E+02	-7.79876803309430E+01
-2.3520340531E+01	-3.997259516859010E+01	-6.12839246957999E+01	-9.58509184787007E+01	-1.26926794871773E+02	-6.36774642903599E+01
-2.3476668404E+01	-4.274180356413710E+01	-6.55929541576612E+01	-1.01455664896633E+02	-1.29376061685169E+02	-4.72812532076470E+01
-2.3433637188E+01	-4.565972357130500E+01	-7.00804700086258E+01	-1.07068255530979E+02	-1.31026237586105E+02	-2.72187408966584E+01
-2.3391237476E+01	-4.872884315165030E+01	-7.47398945870140E+01	-1.12649357965963E+02	-1.31701383978962E+02	-3.35828720581746E+00
-2.3349460001E+01	-5.195111765431630E+01	-7.95629760795564E+01	-1.18154507558334E+02	-1.31308928756229E+02	2.19490719680178E+01
-2.3308295632E+01	-5.532794310181660E+01	-8.45398473208143E+01	-1.23540362650669E+02	-1.29880887475846E+02	4.86968075299241E+01
-2.3267735370E+01	-5.886010548140620E+01	-8.96592666307886E+01	-1.28768975161250E+02	-1.27329200129968E+02	8.03675294052480E+01
-2.3227770350E+01	-6.254778083117410E+01	-9.49090053585250E+01	-1.33793582397970E+02	-1.23409269506845E+02	1.15662964488837E+02
-2.3188391837E+01	-6.639052128006740E+01	-1.00274922150970E+02	-1.38560702608873E+02	-1.18152091890170E+02	1.50497779371364E+02
-2.3149591224E+01	-7.038718660465480E+01	-1.05741559986432E+02	-1.43030609677015E+02	-1.11643484650651E+02	1.96333888479953E+02
-2.3111360029E+01	-7.453598482656290E+01	-1.11292828613733E+02	-1.47160802082933E+02	-1.03028137488889E+02	7.58500006026068E+01
-2.3073689895E+01	-7.883446020460640E+01	-1.16911260441233E+02	-1.50850582236816E+02	-1.05886368800262E+02	5.94603805687804E+01
-2.3036572590E+01	-8.327947858522490E+01	-1.22574557330883E+02	-1.55079772430514E+02	-9.85812479041846E+01	7.99154125729860E+02
-2.3000000000E+01	-8.786696646399090E+01	-1.28339072588261E+02	-1.58115024043845E+02	-4.69967851864117E+01	9.87986873805306E+02
-2.2963968039E+01	-9.259747932625170E+01	-1.34054427657940E+02	-1.58491952917417E+02	-2.68489045376589E+01	-6.28631939105157E+01
-2.2928393611E+01	-9.746611995803760E+01	-1.39688109022235E+02	-1.60037577146392E+02	-5.14981915033505E+01	-1.39791153652668E+02
-2.2893270908E+01	-1.024730278689390E+02	-1.45368625214381E+02	-1.62132727308392E+02	-3.67317380400826E+01	6.86888200781317E+02
-2.2858594193E+01	-1.076127653934620E+02	-1.51004879027114E+02	-1.62601431083718E+02	-3.55379485774580E+00	7.83049946352149E+02
-2.2824357803E+01	-1.128792429528460E+02	-1.56573994707804E+02	-1.62377630346572E+02	1.72306651331274E+01	6.30834909441574E+02
-2.2790556146E+01	-1.182657542043690E+02	-1.62052735872383E+02	-1.61429090279549E+02	3.93669803600796E+01	6.80490604534723E+02
-2.2757183703E+01	-1.237649896376120E+02	-1.67417848561152E+02	-1.59733188871166E+02	6.29420090512051E+01	7.36459027244182E+02
-2.2724235023E+01	-1.293690939311880E+02	-1.72646420338690E+02	-1.57254705555397E+02	8.82097700904025E+01	7.89470335470081E+02
-2.2691704725E+01	-1.350697007967470E+02	-1.77714725966610E+02	-1.53957303276032E+02	1.14635719779101E+02	8.28326384097019E+02
-2.2659587498E+01	-1.408579111209830E+02	-1.82599378951160E+02	-1.49843789995085E+02	1.41759020714472E+02	8.69981864859131E+02
-2.2627878094E+01	-1.467244039778920E+02	-1.87278750258268E+02	-1.44909302569968E+02	1.70163731244158E+02	9.20442275766978E+02
-2.2596571337E+01	-1.526594989991370E+02	-1.91731006892306E+02	-1.39120724910642E+02	1.99761759355411E+02	9.53988498134902E+02
-2.2565662113E+01	-1.586531366598150E+02	-1.95934282636015E+02	-1.32480928745385E+02	2.29517061518339E+02	9.72009579966199E+02
-2.2535145374E+01	-1.646949509947680E+02	-1.99868775519626E+02	-1.25022418381948E+02	2.59468383850061E+02	1.00044725232631E+03
-2.2505016137E+01	-1.707743736231280E+02	-2.03516389220669E+02	-1.16745215365655E+02	2.90190161572187E+02	1.02621940794025E+03
-2.2475269481E+01	-1.768806765394910E+02	-2.06858999543122E+02	-1.07647023318000E+02	3.20914187314413E+02	1.02784055431385E+03
-2.2445900548E+01	-1.830029652210700E+02	-2.09880006408209E+02	-9.77741841641084E+01	3.50951561338534E+02	1.02760291334601E+03
-2.2416904541E+01	-1.891303105207060E+02	-2.12565583935409E+02	-8.71637564975698E+01	3.80890169695679E+02	1.03488967643348E+03
-2.2388276726E+01	-1.952518065930900E+02	-2.14902715197476E+02	-7.58258368240148E+01	4.10585859842975E+02	1.02416386500416E+03
-2.2360012427E+01	-2.013565802926300E+02	-2.16879476088146E+02	-6.38046589525952E+01	4.39157017058176E+02	1.00004131985311E+03
-2.2332107028E+01	-2.074338612673600E+02	-2.18486603621836E+02	-5.11585198012755E+01	4.66757878766647E+02	9.79708149395768E+02
-2.2304555972E+01	-2.134730727944880E+02	-2.19716546239372E+02	-3.79199216528764E+01	4.93488157958278E+02	9.51198649559916E+02
-2.2277354759E+01	-2.194638407108080E+02	-2.20562805372633E+02	-2.41389234284304E+01	5.18838163099786E+02	9.11526991335490E+02
-2.2250498947E+01	-2.253960418785860E+02	-2.21021424626616E+02	-9.87307409923785E+00	5.42762595317074E+02	8.55393601689984E+02
-2.2223984150E+01	-2.312598887451790E+02	-2.21089737350012E+02	4.82864682606330E+00	5.64491040556686E+02	7.58586486939040E+02
-2.2197806038E+01	-2.370459032896040E+02	-2.20766989178817E+02	1.98716009321314E+01	5.82734724041983E+02	5.92863542381799E+02
-2.2171960336E+01	-2.427450295275570E+02	-2.20055940879236E+02	3.51447297209637E+01	5.95334063212936E+02	1.54753090481197E+02
-2.2146442822E+01	-2.483486841130670E+02	-2.18961842834898E+02	5.04498730130943E+01	5.90683340455036E+02	-1.77746452591093E+03
-2.2121249330E+01	-2.538488048533290E+02	-2.17497577066170E+02	6.50988761428793E+01	5.05197048974679E+02	-1.76188625448114E+04
-2.2096375745E+01	-2.592381520513530E+02	-2.15702532390439E+02	7.57436125642831E+01	-2.91441607228477E+02	-2.22496218750961E+04
-2.2071818005E+01	-2.645112668352440E+02	-2.13753469936831E+02	5.06925313374459E+01	-5.94631241060315E+02	7.00757021335288E+04
-2.2047572098E+01	-2.696701009431750E+02	-2.13228551985510E+02	4.67234393804037E+01	3.12850822297339E+03	1.40585761854307E+05
-2.2023634067E+01	-2.747854581639440E+02	-2.11502150630579E+02	2.01436377585689E+02	6.17934439181055E+03	-5.17631045285692E+04
-2.2000000000E+01	-2.797317019801840E+02	-2.03645800890238E+02	3.40687816363364E+02	6.66028741556059E+02	-2.39091552638048E+05
-2.1976748245E+01	-2.843335589355310E+02	-1.95528722314997E+02	2.32663682609171E+02	-5.03065958688062E+03	-5.15703299921412E+04
-2.1953830164E+01	-2.887592310227570E+02	-1.92903756821017E+02	1.08423088265255E+02	-1.71496493664701E+03	1.67017980830897E+05
-2.1931240969E+01	-2.931120834386220E+02	-1.90594682912538E+02	1.54620299906855E+02	2.56987376375352E+03	8.74038475524458E+04
-2.1908975941E+01	-2.973082074327300E+02	-1.85968383408668E+02	2.23692779146499E+02	2.20546673252821E+03	-3.05895619221504E+04
-2.1887030427E+01	-3.013338464639830E+02	-1.80705103904985E+02	2.52125179514900E+02	1.21749265163263E+03	-2.40989099382096E+04
-2.1865399841E+01	-3.051826311110050E+02	-1.74981751373608E+02	2.76746360683311E+02	1.15533022316973E+03	-8.88159295089944E+01
-2.1844079666E+01	-3.088494458465920E+02	-1.68818637109656E+02	3.01747491806340E+02	1.21367793987129E+03	3.69210456000225E+03
-2.1823065446E+01	-3.123294659777660E+02	-1.62207453865220E+02	3.28126681992606E+02	1.31163323599415E+03	5.42054780425771E+03
-2.1802352790E+01	-3.156178561603020E+02	-1.55126935737859E+02	3.56477849202145E+02	1.43986046595162E+03	6.98750378978914E+03
-2.1781937371E+01	-3.187095382253130E+02	-1.47546206147396E+02	3.87345371225799E+02	1.59901581592338E+03	8.68878093687644E+03
-2.1761814924E+01	-3.215990644939130E+02	-1.39424780983387E+02	4.21298538079930E+02	1.79208510327408E+03	1.06454708305883E+04
-2.1741981244E+01	-3.242804124812320E+02	-1.30712748254960E+02	4.58950151207026E+02	2.02436760040517E+03	1.29798237409460E+04
-2.1722432187E+01	-3.267468902809860E+02	-1.21350067882291E+02	5.01023674878008E+02	2.30326608797012E+03	1.57756884221873E+04
-2.1703163669E+01	-3.289909278425080E+02	-1.11264224178605E+02	5.48357355321770E+02	2.63674156891010E+03	1.90779439733350E+04
-2.1684171663E+01	-3.310039178005130E+02	-1.00369628128426E+02	6.01906788957087E+02	3.03319822123253E+03	2.29359183115415E+04
-2.1665452203E+01	-3.327760136611060E+02	-8.85654367716828E+01	6.62743706913034E+02	3.50168867249452E+03	2.74478560622574E+04
-2.1647001376E+01	-3.342959205035970E+02	-7.57352543350240E+01	7.32065561898365E+02	4.05344290860139E+03	3.26912937139935E+04
-2.1628815328E+01	-3.355507167072710E+02	-6.17448422886082E+01	8.11249188075096E+02	4.69939551388236E+03	3.85662369370802E+04
-2.1610890258E+01	-3.365255957893720E+02	-4.64401391770422E+01	9.01765987828829E+02	5.44611284145214E+03	4.49708882261149E+04
-2.1593222423E+01	-3.372036561691870E+02	-2.96483711515842E+01	1.00509216506019E+03	6.30004006628015E+03	5.19230974460797E+04
-2.1575808129E+01	-3.375657237707520E+02	-1.11793661855085E+01	1.12278480613925E+03	7.26768564413523E+03	5.91654871903927E+04
-2.1558643739E+01	-3.375902239398360E+02	9.17604985990576E+00	1.25639917036007E+03	8.34590475154277E+03	6.60767038930143E+04
-2.1541725667E+01	-3.372529814000910E+02	3.16418107951166E+01	1.40723378768930E+03	9.51974239365395E+03	7.18990945567728E+04
-2.1525050378E+01	-3.365272691671020E+02	5.64497625011517E+01	1.57619931321710E+03	1.07612369905616E+04	7.56419005429927E+04
